word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason	metaphone_code	quality_tier	playfulness_score	concreteness_score	pool	g_rank	primary_score	outcome	dedup_collision_with
hybrid	6	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		HBRT	1	1	1	noun	5022	1	selected_noun	
combine	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		KMBN	1	0	1	noun	5037	1	selected_noun	
infant	6	1	1	0	0	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		INFNT	1	1	1	noun	5081	1	selected_noun	
sectors	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		SKTRS	3	0	1	noun	5083	1	selected_noun	
grounds	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		KRNTS	3	0	1	noun	5086	1	selected_noun	
meal	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		ML	3	0	1	noun	5090	1	selected_noun	
baskets	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		BSKTS	3	0	1	noun	5097	1	selected_noun	
slip	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		SLP	1	0	1	noun	5109	1	selected_noun	
caps	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		KPS	3	0	1	noun	5156	1	selected_noun	
swing	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0		SWNK	1	0	1	noun	5161	1	selected_noun	
facial	6	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		FXL	1	0	1	noun	5167	1	selected_noun	
mint	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		MNT	1	1	1	noun	5176	1	selected_noun	
offset	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		OFST	3	0	1	noun	5178	1	selected_noun	
elite	5	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		ELT	1	1	1	noun	5181	1	selected_noun	
wash	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		WX	1	0	1	noun	5203	1	selected_noun	
noble	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		NBL	1	1	1	noun	5213	1	selected_noun	
aims	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		AMS	3	0	1	noun	5227	1	selected_noun	
corp	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		KRP	3	0	1	noun	5245	1	selected_noun	
axis	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		AKSS	1	0	1	noun	5276	1	selected_noun	
guns	4	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		KNS	1	1	1	noun	5283	1	selected_noun	
hero	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		HR	1	0	1	noun	5293	1	selected_noun	
punk	4	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		PNK	1	1	1	noun	5311	1	selected_noun	
duke	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		TK	1	0	1	noun	5317	1	selected_noun	
wage	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		WJ	1	0	1	noun	5322	1	selected_noun	
atlas	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_guesses	1	0		ATLS	1	0	1	noun	5331	1	selected_noun	
strings	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		STRNKS	3	0	1	noun	5332	1	selected_noun	
wizard	6	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		WSRT	1	1	1	noun	5358	1	selected_noun	
antenna	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		ANTN	1	0	1	noun	5370	1	selected_noun	
mice	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MS	3	0	1	noun	5423	1	selected_noun	
clerk	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		KLRK	1	0	1	noun	5435	1	selected_noun	
outline	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		OTLN	1	0	1	noun	5439	1	selected_noun	
beam	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		BM	3	0	1	noun	5470	1	selected_noun	
trace	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0		TRS	1	0	1	noun	5502	1	selected_noun	
mask	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		MSK	1	0	1	noun	5518	1	selected_noun	
arrow	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0		AR	1	0	1	noun	5544	1	selected_noun	
weird	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		WRT	1	1	1	noun	5548	1	selected_noun	
cookie	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		KK	3	0	1	noun	5558	1	selected_noun	
pointer	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		PNTR	1	0	1	noun	5569	1	selected_noun	
stretch	7	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		STRX	1	1	1	noun	5571	1	selected_noun	
permits	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		PRMTS	3	0	1	noun	5574	1	selected_noun	
cricket	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		KRKT	1	0	1	noun	5582	1	selected_noun	
beef	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		BF	1	0	1	noun	5583	1	selected_noun	
crowd	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		KRT	1	0	1	noun	5597	1	selected_noun	
rainbow	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		RNB	3	0	1	noun	5611	1	selected_noun	
hook	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		HK	3	0	1	noun	5612	1	selected_noun	
decline	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		TKLN	1	0	1	noun	5614	1	selected_noun	
cord	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		KRT	3	0	1	noun	5618	1	selected_noun	
perfume	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		PRFM	1	0	1	noun	5695	1	selected_noun	
curve	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		KRF	1	0	1	noun	5713	1	selected_noun	
passage	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		PSJ	1	0	1	noun	5722	1	selected_noun	
juice	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		JS	1	0	1	noun	5750	1	selected_noun	
chase	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		XS	1	0	1	noun	5751	1	selected_noun	
extract	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		EKSTRKT	3	0	1	noun	5756	1	selected_noun	
canvas	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		KNFS	1	0	1	noun	5817	1	selected_noun	
slave	5	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		SLF	1	1	1	noun	5873	1	selected_noun	
heroes	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		HRS	3	0	1	noun	5884	1	selected_noun	
ties	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		TS	3	0	1	noun	5903	1	selected_noun	
bearing	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		BRNK	1	1	1	noun	5919	1	selected_noun	
combo	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0		KMB	2	0	1	noun	5924	1	selected_noun	
jury	4	1	1	0	0	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		JR	1	1	1	noun	5933	1	selected_noun	
tail	4	1	1	0	0	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		TL	1	1	1	noun	5935	1	selected_noun	
charm	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0		XRM	1	0	1	noun	5937	1	selected_noun	
basin	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0		BSN	1	0	1	noun	5942	1	selected_noun	
nose	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		NS	1	0	1	noun	5958	1	selected_noun	
trim	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		TRM	1	1	1	noun	5997	1	selected_noun	
ceiling	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		SLNK	1	0	1	noun	5999	1	selected_noun	
saver	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0		SFR	2	0	1	noun	6055	1	selected_noun	
grain	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		KRN	1	0	1	noun	6062	1	selected_noun	
repairs	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		RPRS	3	0	1	noun	6078	1	selected_noun	
breath	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		BR0	1	0	1	noun	6079	1	selected_noun	
candle	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		KNTL	1	0	1	noun	6084	1	selected_noun	
hanging	7	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		HNJNK	1	1	1	noun	6085	1	selected_noun	
hacker	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		HKR	1	0	1	noun	6126	1	selected_noun	
coin	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		KN	1	0	1	noun	6130	1	selected_noun	
fake	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		FK	1	1	1	noun	6133	1	selected_noun	
mirrors	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MRRS	3	0	1	noun	6160	1	selected_noun	
brush	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		BRX	1	0	1	noun	6164	1	selected_noun	
assault	7	1	1	0	0	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		ASLT	1	1	1	noun	6170	1	selected_noun	
deviant	7	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		TFNT	1	1	1	noun	6220	1	selected_noun	
imports	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		IMPRTS	3	0	1	noun	6227	1	selected_noun	
suspect	7	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		SSPKT	1	1	1	noun	6235	1	selected_noun	
spouse	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		SPS	1	0	1	noun	6249	1	selected_noun	
puzzles	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		PSLS	3	0	1	noun	6255	1	selected_noun	
teeth	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0		T0	1	0	1	noun	6278	1	selected_noun	
salmon	6	1	1	0	1	1	0	0	bip39,english_alpha,google_10000	1	0		SLMN	1	1	1	noun	6284	1	selected_noun	
mate	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MT	3	0	1	noun	6293	1	selected_noun	
starter	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		STRTR	1	0	1	noun	6295	1	selected_noun	
weapon	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		WPN	1	0	1	noun	6300	1	selected_noun	
burden	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		BRTN	1	0	1	noun	6302	1	selected_noun	
realty	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		RLT	3	0	1	noun	6332	1	selected_noun	
probe	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0		PRB	1	0	1	noun	6342	1	selected_noun	
toilet	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		TLT	1	0	1	noun	6346	1	selected_noun	
fingers	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		FNJRS	3	0	1	noun	6404	1	selected_noun	
fold	4	1	1	0	0	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		FLT	1	1	1	noun	6422	1	selected_noun	
peoples	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		PPLS	3	0	1	noun	6443	1	selected_noun	
spider	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		SPTR	1	0	1	noun	6453	1	selected_noun	
harvest	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		HRFST	1	0	1	noun	6486	1	selected_noun	
pickup	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		PKP	3	0	1	noun	6494	1	selected_noun	
mothers	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		M0RS	3	0	1	noun	6496	1	selected_noun	
candles	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		KNTLS	3	0	1	noun	6502	1	selected_noun	
relay	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0		RL	1	0	1	noun	6539	1	selected_noun	
lips	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		LPS	3	0	1	noun	6560	1	selected_noun	
daddy	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0		TT	1	0	1	noun	6571	1	selected_noun	
ferry	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0		FR	1	0	1	noun	6573	1	selected_noun	
heather	7	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		H0R	1	1	1	noun	6595	1	selected_noun	
royalty	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		RYLT	3	0	1	noun	6606	1	selected_noun	
soviet	6	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		SFT	1	0	1	noun	6646	1	selected_noun	
organ	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0		ORKN	1	0	1	noun	6653	1	selected_noun	
volumes	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		FLMS	1	0	1	noun	6655	1	selected_noun	
lemon	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		LMN	1	0	1	noun	6658	1	selected_noun	
nuts	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		NTS	1	1	1	noun	6665	1	selected_noun	
nail	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		NL	1	0	1	noun	6666	1	selected_noun	
shelter	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		XLTR	1	0	1	noun	6681	1	selected_noun	
chapel	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		XPL	3	0	1	noun	6682	1	selected_noun	
mixture	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		MKSTR	1	0	1	noun	6696	1	selected_noun	
radius	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		RTS	3	0	1	noun	6703	1	selected_noun	
bobby	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0		BB	1	0	1	noun	6714	1	selected_noun	
veteran	7	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		FTRN	1	1	1	noun	6767	1	selected_noun	
streams	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		STRMS	3	0	1	noun	6768	1	selected_noun	
spirits	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		SPRTS	1	0	1	noun	6798	1	selected_noun	
float	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		FLT	1	0	1	noun	6802	1	selected_noun	
bias	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		BS	1	1	1	noun	6804	1	selected_noun	
scroll	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		SKRL	1	0	1	noun	6841	1	selected_noun	
wheat	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		WT	1	0	1	noun	6868	1	selected_noun	
anchor	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		ANXR	1	0	1	noun	6899	1	selected_noun	
trigger	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		TRJR	1	0	1	noun	6905	1	selected_noun	
folders	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		FLTRS	3	0	1	noun	6914	1	selected_noun	
cuisine	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		KSN	3	0	1	noun	6936	1	selected_noun	
radical	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		RTKL	1	1	1	noun	6962	1	selected_noun	
elderly	7	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		ELTRL	1	1	1	noun	6975	1	selected_noun	
bolivia	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		BLF	3	0	1	noun	6984	1	selected_noun	
freight	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		FRT	1	0	1	noun	7014	1	selected_noun	
payroll	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		PRL	1	0	1	noun	7043	1	selected_noun	
courier	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		KRR	1	0	1	noun	7047	1	selected_noun	
immune	6	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		IMN	1	1	1	noun	7065	1	selected_noun	
cant	4	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		KNT	1	1	1	noun	7070	1	selected_noun	
barrier	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		BRR	1	0	1	noun	7078	1	selected_noun	
letting	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		LTNK	3	0	1	noun	7085	1	selected_noun	
bottles	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		BTLS	3	0	1	noun	7097	1	selected_noun	
chess	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0		XS	1	0	1	noun	7112	1	selected_noun	
clinics	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		KLNKS	3	0	1	noun	7129	1	selected_noun	
dive	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		TF	3	0	1	noun	7139	1	selected_noun	
drill	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0		TRL	1	0	1	noun	7142	1	selected_noun	
hobby	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0		HB	1	0	1	noun	7151	1	selected_noun	
closure	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		KLSR	1	0	1	noun	7168	1	selected_noun	
timber	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		TMBR	1	0	1	noun	7171	1	selected_noun	
showers	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		XWRS	3	0	1	noun	7177	1	selected_noun	
dirt	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		TRT	1	1	1	noun	7181	1	selected_noun	
intake	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		INTK	3	0	1	noun	7208	1	selected_noun	
headers	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		HTRS	3	0	1	noun	7218	1	selected_noun	
geek	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		JK	1	0	1	noun	7222	1	selected_noun	
sink	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		SNK	3	0	1	noun	7228	1	selected_noun	
grip	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		KRP	1	0	1	noun	7244	1	selected_noun	
bridges	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		BRJS	3	0	1	noun	7250	1	selected_noun	
donna	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0		TN	2	0	1	noun	7265	1	selected_noun	
horn	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		HRN	1	0	1	noun	7282	1	selected_noun	
trivia	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		TRF	3	0	1	noun	7289	1	selected_noun	
hazard	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		HSRT	1	0	1	noun	7303	1	selected_noun	
snap	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		SNP	1	0	1	noun	7320	1	selected_noun	
ribbon	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		RBN	1	0	1	noun	7333	1	selected_noun	
flip	4	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		FLP	1	1	1	noun	7355	1	selected_noun	
guild	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0		KLT	1	0	1	noun	7356	1	selected_noun	
boom	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		BM	3	0	1	noun	7385	1	selected_noun	
fork	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		FRK	1	0	1	noun	7404	1	selected_noun	
roller	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		RLR	3	0	1	noun	7407	1	selected_noun	
genome	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		JNM	3	0	1	noun	7457	1	selected_noun	
indie	5	1	1	0	1	1	0	0	google_10000,wordle_guesses	1	0		INT	2	1	1	noun	7479	1	selected_noun	
gather	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		K0R	1	0	1	noun	7500	1	selected_noun	
horizon	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		HRSN	3	0	1	noun	7526	1	selected_noun	
fool	4	1	1	0	0	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		FL	1	1	1	noun	7584	1	selected_noun	
collar	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		KLR	1	0	1	noun	7596	1	selected_noun	
futures	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		FTRS	3	0	1	noun	7656	1	selected_noun	
scratch	7	1	1	0	0	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		SKRX	1	1	1	noun	7664	1	selected_noun	
rocket	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		RKT	1	0	1	noun	7676	1	selected_noun	
queue	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0		K	1	0	1	noun	7711	1	selected_noun	
hammer	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		HMR	1	0	1	noun	7720	1	selected_noun	
rows	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		RS	3	0	1	noun	7724	1	selected_noun	
ears	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		ERS	3	0	1	noun	7762	1	selected_noun	
fitting	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		FTNK	1	1	1	noun	7771	1	selected_noun	
essence	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		ESNS	1	0	1	noun	7804	1	selected_noun	
expo	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		EKSP	3	0	1	noun	7832	1	selected_noun	
twist	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0		TWST	1	0	1	noun	7834	1	selected_noun	
stomach	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		STMX	1	0	1	noun	7837	1	selected_noun	
anatomy	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		ANTM	1	0	1	noun	7851	1	selected_noun	
cube	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		KB	1	0	1	noun	7859	1	selected_noun	
marker	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MRKR	3	0	1	noun	7865	1	selected_noun	
airfare	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		ARFR	3	0	1	noun	7880	1	selected_noun	
crap	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		KRP	3	0	1	noun	7886	1	selected_noun	
ivory	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		IFR	1	0	1	noun	7908	1	selected_noun	
donor	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		TNR	1	0	1	noun	7943	1	selected_noun	
trash	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		TRX	1	0	1	noun	7948	1	selected_noun	
disco	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0		TSK	1	0	1	noun	7964	1	selected_noun	
actress	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		AKTRS	1	0	1	noun	8007	1	selected_noun	
shade	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0		XT	1	0	1	noun	8024	1	selected_noun	
digit	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0		TJT	1	0	1	noun	8028	1	selected_noun	
dump	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		TMP	3	0	1	noun	8055	1	selected_noun	
punch	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		PNX	1	0	1	noun	8113	1	selected_noun	
hazards	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		HSRTS	3	0	1	noun	8139	1	selected_noun	
tenant	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		TNNT	1	0	1	noun	8145	1	selected_noun	
tattoo	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		TT	1	0	1	noun	8148	1	selected_noun	
shadows	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		XTS	3	0	1	noun	8151	1	selected_noun	
clan	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		KLN	3	0	1	noun	8181	1	selected_noun	
remedy	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		RMT	1	0	1	noun	8192	1	selected_noun	
estates	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		ESTTS	3	0	1	noun	8209	1	selected_noun	
magnet	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		MKNT	1	0	1	noun	8262	1	selected_noun	
reel	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		RL	3	0	1	noun	8267	1	selected_noun	
acre	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		AKR	1	0	1	noun	8294	1	selected_noun	
lows	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		LS	3	0	1	noun	8301	1	selected_noun	
sticker	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		STKR	3	0	1	noun	8322	1	selected_noun	
divide	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		TFT	1	0	1	noun	8327	1	selected_noun	
garbage	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		KRBJ	1	0	1	noun	8344	1	selected_noun	
barrel	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		BRL	1	0	1	noun	8374	1	selected_noun	
rebel	5	1	1	0	0	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		RBL	1	1	1	noun	8419	1	selected_noun	
